id,location_id,trend_date,quarter,average_price,min_price,max_price,data_points,created_at
18633,373,2021-05-15,2021Q2,12284.09,12284.09,12284.09,10,2026-02-19 12:22:34.999368
18634,373,2021-08-15,2021Q3,12652.61,12652.61,12652.61,10,2026-02-19 12:22:34.999368
18635,373,2021-11-15,2021Q4,13032.19,13032.19,13032.19,10,2026-02-19 12:22:34.999368
18636,373,2022-02-15,2022Q1,13423.16,13423.16,13423.16,10,2026-02-19 12:22:34.999368
18637,373,2022-05-15,2022Q2,13825.85,13825.85,13825.85,10,2026-02-19 12:22:34.999368
18638,373,2022-08-15,2022Q3,14240.63,14240.63,14240.63,10,2026-02-19 12:22:34.999368
18639,373,2022-11-15,2022Q4,14667.84,14667.84,14667.84,10,2026-02-19 12:22:34.999368
18640,373,2023-02-15,2023Q1,15107.88,15107.88,15107.88,10,2026-02-19 12:22:34.999368
18641,373,2023-05-15,2023Q2,15561.12,15561.12,15561.12,10,2026-02-19 12:22:34.999368
18642,373,2023-08-15,2023Q3,16027.95,16027.95,16027.95,10,2026-02-19 12:22:34.999368
18643,373,2023-11-15,2023Q4,16508.79,16508.79,16508.79,10,2026-02-19 12:22:34.999368
18644,373,2024-02-15,2024Q1,17004.05,17004.05,17004.05,10,2026-02-19 12:22:34.999368
18645,373,2024-05-15,2024Q2,17514.17,17514.17,17514.17,10,2026-02-19 12:22:34.999368
18646,373,2024-08-15,2024Q3,18039.6,18039.6,18039.6,10,2026-02-19 12:22:34.999368
18647,373,2024-11-15,2024Q4,18580.79,18580.79,18580.79,10,2026-02-19 12:22:34.999368
18656,374,2021-02-15,2021Q1,6297.65,6297.65,6297.65,10,2026-02-19 12:22:34.999368
18657,374,2021-05-15,2021Q2,6486.58,6486.58,6486.58,10,2026-02-19 12:22:34.999368
18658,374,2021-08-15,2021Q3,6681.18,6681.18,6681.18,10,2026-02-19 12:22:34.999368
18659,374,2021-11-15,2021Q4,6881.61,6881.61,6881.61,10,2026-02-19 12:22:34.999368
18660,374,2022-02-15,2022Q1,7088.06,7088.06,7088.06,10,2026-02-19 12:22:34.999368
18661,374,2022-05-15,2022Q2,7300.7,7300.7,7300.7,10,2026-02-19 12:22:34.999368
18662,374,2022-08-15,2022Q3,7519.72,7519.72,7519.72,10,2026-02-19 12:22:34.999368
18663,374,2022-11-15,2022Q4,7745.32,7745.32,7745.32,10,2026-02-19 12:22:34.999368
18664,374,2023-02-15,2023Q1,7977.67,7977.67,7977.67,10,2026-02-19 12:22:34.999368
18665,374,2023-05-15,2023Q2,8217.01,8217.01,8217.01,10,2026-02-19 12:22:34.999368
18666,374,2023-08-15,2023Q3,8463.52,8463.52,8463.52,10,2026-02-19 12:22:34.999368
18667,374,2023-11-15,2023Q4,8717.42,8717.42,8717.42,10,2026-02-19 12:22:34.999368
18668,374,2024-02-15,2024Q1,8978.94,8978.94,8978.94,10,2026-02-19 12:22:34.999368
18669,374,2024-05-15,2024Q2,9248.31,9248.31,9248.31,10,2026-02-19 12:22:34.999368
18670,374,2024-08-15,2024Q3,9525.76,9525.76,9525.76,10,2026-02-19 12:22:34.999368
18671,374,2024-11-15,2024Q4,9811.53,9811.53,9811.53,10,2026-02-19 12:22:34.999368
18680,378,2021-02-15,2021Q1,8625.62,8625.62,8625.62,10,2026-02-19 12:22:34.999368
18681,378,2021-05-15,2021Q2,8884.39,8884.39,8884.39,10,2026-02-19 12:22:34.999368
18682,378,2021-08-15,2021Q3,9150.92,9150.92,9150.92,10,2026-02-19 12:22:34.999368
18683,378,2021-11-15,2021Q4,9425.45,9425.45,9425.45,10,2026-02-19 12:22:34.999368
18684,378,2022-02-15,2022Q1,9708.21,9708.21,9708.21,10,2026-02-19 12:22:34.999368
18685,378,2022-05-15,2022Q2,9999.46,9999.46,9999.46,10,2026-02-19 12:22:34.999368
18686,378,2022-08-15,2022Q3,10299.44,10299.44,10299.44,10,2026-02-19 12:22:34.999368
18687,378,2022-11-15,2022Q4,10608.43,10608.43,10608.43,10,2026-02-19 12:22:34.999368
18688,378,2023-02-15,2023Q1,10926.68,10926.68,10926.68,10,2026-02-19 12:22:34.999368
18689,378,2023-05-15,2023Q2,11254.48,11254.48,11254.48,10,2026-02-19 12:22:34.999368
18690,378,2023-08-15,2023Q3,11592.11,11592.11,11592.11,10,2026-02-19 12:22:34.999368
18691,378,2023-11-15,2023Q4,11939.88,11939.88,11939.88,10,2026-02-19 12:22:34.999368
18692,378,2024-02-15,2024Q1,12298.07,12298.07,12298.07,10,2026-02-19 12:22:34.999368
18693,378,2024-05-15,2024Q2,12667.02,12667.02,12667.02,10,2026-02-19 12:22:34.999368
18694,378,2024-08-15,2024Q3,13047.03,13047.03,13047.03,10,2026-02-19 12:22:34.999368
18695,378,2024-11-15,2024Q4,13438.44,13438.44,13438.44,10,2026-02-19 12:22:34.999368
18704,379,2021-02-15,2021Q1,5226.95,5226.95,5226.95,10,2026-02-19 12:22:34.999368
18705,379,2021-05-15,2021Q2,5383.76,5383.76,5383.76,10,2026-02-19 12:22:34.999368
18706,379,2021-08-15,2021Q3,5545.27,5545.27,5545.27,10,2026-02-19 12:22:34.999368
18707,379,2021-11-15,2021Q4,5711.63,5711.63,5711.63,10,2026-02-19 12:22:34.999368
18708,379,2022-02-15,2022Q1,5882.98,5882.98,5882.98,10,2026-02-19 12:22:34.999368
18709,379,2022-05-15,2022Q2,6059.47,6059.47,6059.47,10,2026-02-19 12:22:34.999368
18710,379,2022-08-15,2022Q3,6241.25,6241.25,6241.25,10,2026-02-19 12:22:34.999368
18711,379,2022-11-15,2022Q4,6428.49,6428.49,6428.49,10,2026-02-19 12:22:34.999368
18712,379,2023-02-15,2023Q1,6621.34,6621.34,6621.34,10,2026-02-19 12:22:34.999368
18713,379,2023-05-15,2023Q2,6819.98,6819.98,6819.98,10,2026-02-19 12:22:34.999368
18714,379,2023-08-15,2023Q3,7024.58,7024.58,7024.58,10,2026-02-19 12:22:34.999368
18715,379,2023-11-15,2023Q4,7235.32,7235.32,7235.32,10,2026-02-19 12:22:34.999368
18716,379,2024-02-15,2024Q1,7452.38,7452.38,7452.38,10,2026-02-19 12:22:34.999368
18717,379,2024-05-15,2024Q2,7675.95,7675.95,7675.95,10,2026-02-19 12:22:34.999368
18718,379,2024-08-15,2024Q3,7906.23,7906.23,7906.23,10,2026-02-19 12:22:34.999368
18719,379,2024-11-15,2024Q4,8143.42,8143.42,8143.42,10,2026-02-19 12:22:34.999368
18728,382,2021-02-15,2021Q1,14244.87,14244.87,14244.87,10,2026-02-19 12:22:34.999368
18729,382,2021-05-15,2021Q2,14672.22,14672.22,14672.22,10,2026-02-19 12:22:34.999368
18730,382,2021-08-15,2021Q3,15112.39,15112.39,15112.39,10,2026-02-19 12:22:34.999368
18731,382,2021-11-15,2021Q4,15565.76,15565.76,15565.76,10,2026-02-19 12:22:34.999368
18732,382,2022-02-15,2022Q1,16032.73,16032.73,16032.73,10,2026-02-19 12:22:34.999368
18733,382,2022-05-15,2022Q2,16513.71,16513.71,16513.71,10,2026-02-19 12:22:34.999368
18734,382,2022-08-15,2022Q3,17009.12,17009.12,17009.12,10,2026-02-19 12:22:34.999368
18735,382,2022-11-15,2022Q4,17519.4,17519.4,17519.4,10,2026-02-19 12:22:34.999368
18736,382,2023-02-15,2023Q1,18044.98,18044.98,18044.98,10,2026-02-19 12:22:34.999368
18737,382,2023-05-15,2023Q2,18586.33,18586.33,18586.33,10,2026-02-19 12:22:34.999368
18738,382,2023-08-15,2023Q3,19143.92,19143.92,19143.92,10,2026-02-19 12:22:34.999368
18739,382,2023-11-15,2023Q4,19718.24,19718.24,19718.24,10,2026-02-19 12:22:34.999368
18740,382,2024-02-15,2024Q1,20309.78,20309.78,20309.78,10,2026-02-19 12:22:34.999368
18741,382,2024-05-15,2024Q2,20919.08,20919.08,20919.08,10,2026-02-19 12:22:34.999368
18742,382,2024-08-15,2024Q3,21546.65,21546.65,21546.65,10,2026-02-19 12:22:34.999368
18743,382,2024-11-15,2024Q4,22193.05,22193.05,22193.05,10,2026-02-19 12:22:34.999368
18752,380,2021-02-15,2021Q1,6082.94,6543.25,6543.25,10,2026-02-19 12:22:34.999368
18753,380,2021-05-15,2021Q2,6265.43,6739.55,6739.55,10,2026-02-19 12:22:34.999368
18754,380,2021-08-15,2021Q3,6453.39,6941.74,6941.74,10,2026-02-19 12:22:34.999368
18755,380,2021-11-15,2021Q4,6646.99,7149.99,7149.99,10,2026-02-19 12:22:34.999368
18756,380,2022-02-15,2022Q1,6846.4,7364.49,7364.49,10,2026-02-19 12:22:34.999368
18757,380,2022-05-15,2022Q2,7051.79,7585.42,7585.42,10,2026-02-19 12:22:34.999368
18758,380,2022-08-15,2022Q3,7263.35,7812.99,7812.99,10,2026-02-19 12:22:34.999368
18759,380,2022-11-15,2022Q4,7481.25,8047.38,8047.38,10,2026-02-19 12:22:34.999368
18760,380,2023-02-15,2023Q1,7705.68,8288.8,8288.8,10,2026-02-19 12:22:34.999368
18761,380,2023-05-15,2023Q2,7936.85,8537.46,8537.46,10,2026-02-19 12:22:34.999368
18762,380,2023-08-15,2023Q3,8174.96,8793.58,8793.58,10,2026-02-19 12:22:34.999368
18763,380,2023-11-15,2023Q4,8420.21,9057.39,9057.39,10,2026-02-19 12:22:34.999368
18764,380,2024-02-15,2024Q1,8672.82,9329.11,9329.11,10,2026-02-19 12:22:34.999368
18765,380,2024-05-15,2024Q2,8933.0,9608.99,9608.99,10,2026-02-19 12:22:34.999368
18766,380,2024-08-15,2024Q3,9200.99,9897.26,9897.26,10,2026-02-19 12:22:34.999368
18767,380,2024-11-15,2024Q4,9477.02,10194.17,10194.17,10,2026-02-19 12:22:34.999368
18776,385,2021-02-15,2021Q1,6074.16,6074.16,6074.16,10,2026-02-19 12:22:34.999368
18777,385,2021-05-15,2021Q2,6256.39,6256.39,6256.39,10,2026-02-19 12:22:34.999368
18778,385,2021-08-15,2021Q3,6444.08,6444.08,6444.08,10,2026-02-19 12:22:34.999368
18779,385,2021-11-15,2021Q4,6637.4,6637.4,6637.4,10,2026-02-19 12:22:34.999368
18780,385,2022-02-15,2022Q1,6836.53,6836.53,6836.53,10,2026-02-19 12:22:34.999368
18781,385,2022-05-15,2022Q2,7041.62,7041.62,7041.62,10,2026-02-19 12:22:34.999368
18782,385,2022-08-15,2022Q3,7252.87,7252.87,7252.87,10,2026-02-19 12:22:34.999368
18783,385,2022-11-15,2022Q4,7470.46,7470.46,7470.46,10,2026-02-19 12:22:34.999368
18784,385,2023-02-15,2023Q1,7694.57,7694.57,7694.57,10,2026-02-19 12:22:34.999368
18785,385,2023-05-15,2023Q2,7925.41,7925.41,7925.41,10,2026-02-19 12:22:34.999368
18786,385,2023-08-15,2023Q3,8163.17,8163.17,8163.17,10,2026-02-19 12:22:34.999368
18787,385,2023-11-15,2023Q4,8408.06,8408.06,8408.06,10,2026-02-19 12:22:34.999368
18788,385,2024-02-15,2024Q1,8660.31,8660.31,8660.31,10,2026-02-19 12:22:34.999368
18789,385,2024-05-15,2024Q2,8920.11,8920.11,8920.11,10,2026-02-19 12:22:34.999368
18790,385,2024-08-15,2024Q3,9187.72,9187.72,9187.72,10,2026-02-19 12:22:34.999368
18791,385,2024-11-15,2024Q4,9463.35,9463.35,9463.35,10,2026-02-19 12:22:34.999368
18800,386,2021-02-15,2021Q1,9866.2,9866.2,9866.2,10,2026-02-19 12:22:34.999368
18801,386,2021-05-15,2021Q2,10162.18,10162.18,10162.18,10,2026-02-19 12:22:34.999368
18802,386,2021-08-15,2021Q3,10467.05,10467.05,10467.05,10,2026-02-19 12:22:34.999368
18803,386,2021-11-15,2021Q4,10781.06,10781.06,10781.06,10,2026-02-19 12:22:34.999368
18804,386,2022-02-15,2022Q1,11104.49,11104.49,11104.49,10,2026-02-19 12:22:34.999368
18805,386,2022-05-15,2022Q2,11437.63,11437.63,11437.63,10,2026-02-19 12:22:34.999368
18806,386,2022-08-15,2022Q3,11780.76,11780.76,11780.76,10,2026-02-19 12:22:34.999368
18807,386,2022-11-15,2022Q4,12134.18,12134.18,12134.18,10,2026-02-19 12:22:34.999368
18808,386,2023-02-15,2023Q1,12498.2,12498.2,12498.2,10,2026-02-19 12:22:34.999368
18809,386,2023-05-15,2023Q2,12873.15,12873.15,12873.15,10,2026-02-19 12:22:34.999368
18810,386,2023-08-15,2023Q3,13259.34,13259.34,13259.34,10,2026-02-19 12:22:34.999368
18811,386,2023-11-15,2023Q4,13657.12,13657.12,13657.12,10,2026-02-19 12:22:34.999368
18812,386,2024-02-15,2024Q1,14066.84,14066.84,14066.84,10,2026-02-19 12:22:34.999368
18813,386,2024-05-15,2024Q2,14488.84,14488.84,14488.84,10,2026-02-19 12:22:34.999368
18814,386,2024-08-15,2024Q3,14923.51,14923.51,14923.51,10,2026-02-19 12:22:34.999368
18815,386,2024-11-15,2024Q4,15371.21,15371.21,15371.21,10,2026-02-19 12:22:34.999368
18824,388,2021-02-15,2021Q1,16602.76,16602.76,16602.76,10,2026-02-19 12:22:34.999368
18825,388,2021-05-15,2021Q2,17100.85,17100.85,17100.85,10,2026-02-19 12:22:34.999368
18826,388,2021-08-15,2021Q3,17613.87,17613.87,17613.87,10,2026-02-19 12:22:34.999368
18827,388,2021-11-15,2021Q4,18142.29,18142.29,18142.29,10,2026-02-19 12:22:34.999368
18828,388,2022-02-15,2022Q1,18686.56,18686.56,18686.56,10,2026-02-19 12:22:34.999368
18829,388,2022-05-15,2022Q2,19247.15,19247.15,19247.15,10,2026-02-19 12:22:34.999368
18830,388,2022-08-15,2022Q3,19824.57,19824.57,19824.57,10,2026-02-19 12:22:34.999368
18831,388,2022-11-15,2022Q4,20419.3,20419.3,20419.3,10,2026-02-19 12:22:34.999368
18832,388,2023-02-15,2023Q1,21031.88,21031.88,21031.88,10,2026-02-19 12:22:34.999368
18833,388,2023-05-15,2023Q2,21662.84,21662.84,21662.84,10,2026-02-19 12:22:34.999368
18834,388,2023-08-15,2023Q3,22312.72,22312.72,22312.72,10,2026-02-19 12:22:34.999368
18835,388,2023-11-15,2023Q4,22982.11,22982.11,22982.11,10,2026-02-19 12:22:34.999368
18836,388,2024-02-15,2024Q1,23671.57,23671.57,23671.57,10,2026-02-19 12:22:34.999368
18837,388,2024-05-15,2024Q2,24381.72,24381.72,24381.72,10,2026-02-19 12:22:34.999368
18838,388,2024-08-15,2024Q3,25113.17,25113.17,25113.17,10,2026-02-19 12:22:34.999368
18839,388,2024-11-15,2024Q4,25866.56,25866.56,25866.56,10,2026-02-19 12:22:34.999368
18848,390,2021-02-15,2021Q1,4491.36,4491.36,4491.36,10,2026-02-19 12:22:34.999368
18849,390,2021-05-15,2021Q2,4626.1,4626.1,4626.1,10,2026-02-19 12:22:34.999368
18850,390,2021-08-15,2021Q3,4764.88,4764.88,4764.88,10,2026-02-19 12:22:34.999368
18851,390,2021-11-15,2021Q4,4907.83,4907.83,4907.83,10,2026-02-19 12:22:34.999368
18852,390,2022-02-15,2022Q1,5055.06,5055.06,5055.06,10,2026-02-19 12:22:34.999368
18853,390,2022-05-15,2022Q2,5206.71,5206.71,5206.71,10,2026-02-19 12:22:34.999368
18854,390,2022-08-15,2022Q3,5362.92,5362.92,5362.92,10,2026-02-19 12:22:34.999368
18855,390,2022-11-15,2022Q4,5523.8,5523.8,5523.8,10,2026-02-19 12:22:34.999368
18856,390,2023-02-15,2023Q1,5689.52,5689.52,5689.52,10,2026-02-19 12:22:34.999368
18857,390,2023-05-15,2023Q2,5860.2,5860.2,5860.2,10,2026-02-19 12:22:34.999368
18858,390,2023-08-15,2023Q3,6036.01,6036.01,6036.01,10,2026-02-19 12:22:34.999368
18859,390,2023-11-15,2023Q4,6217.09,6217.09,6217.09,10,2026-02-19 12:22:34.999368
18860,390,2024-02-15,2024Q1,6403.6,6403.6,6403.6,10,2026-02-19 12:22:34.999368
18861,390,2024-05-15,2024Q2,6595.71,6595.71,6595.71,10,2026-02-19 12:22:34.999368
18862,390,2024-08-15,2024Q3,6793.58,6793.58,6793.58,10,2026-02-19 12:22:34.999368
18863,390,2024-11-15,2024Q4,6997.39,6997.39,6997.39,10,2026-02-19 12:22:34.999368
18872,394,2021-02-15,2021Q1,11421.04,12326.24,12326.24,10,2026-02-19 12:22:34.999368
18873,394,2021-05-15,2021Q2,11763.67,12696.03,12696.03,10,2026-02-19 12:22:34.999368
18874,394,2021-08-15,2021Q3,12116.58,13076.91,13076.91,10,2026-02-19 12:22:34.999368
18875,394,2021-11-15,2021Q4,12480.07,13469.22,13469.22,10,2026-02-19 12:22:34.999368
18876,394,2022-02-15,2022Q1,12854.48,13873.29,13873.29,10,2026-02-19 12:22:34.999368
18877,394,2022-05-15,2022Q2,13240.11,14289.49,14289.49,10,2026-02-19 12:22:34.999368
18878,394,2022-08-15,2022Q3,13637.31,14718.18,14718.18,10,2026-02-19 12:22:34.999368
18879,394,2022-11-15,2022Q4,14046.43,15159.72,15159.72,10,2026-02-19 12:22:34.999368
18880,394,2023-02-15,2023Q1,14467.83,15614.51,15614.51,10,2026-02-19 12:22:34.999368
18881,394,2023-05-15,2023Q2,14901.86,16082.95,16082.95,10,2026-02-19 12:22:34.999368
18882,394,2023-08-15,2023Q3,15348.92,16565.44,16565.44,10,2026-02-19 12:22:34.999368
18883,394,2023-11-15,2023Q4,15809.38,17062.4,17062.4,10,2026-02-19 12:22:34.999368
18884,394,2024-02-15,2024Q1,16283.67,17574.27,17574.27,10,2026-02-19 12:22:34.999368
18885,394,2024-05-15,2024Q2,16772.18,18101.5,18101.5,10,2026-02-19 12:22:34.999368
18886,394,2024-08-15,2024Q3,17275.34,18644.55,18644.55,10,2026-02-19 12:22:34.999368
18887,394,2024-11-15,2024Q4,17793.6,19203.88,19203.88,10,2026-02-19 12:22:34.999368
18896,395,2021-02-15,2021Q1,7112.94,7112.94,7112.94,10,2026-02-19 12:22:34.999368
18897,395,2021-05-15,2021Q2,7326.33,7326.33,7326.33,10,2026-02-19 12:22:34.999368
18898,395,2021-08-15,2021Q3,7546.12,7546.12,7546.12,10,2026-02-19 12:22:34.999368
18899,395,2021-11-15,2021Q4,7772.5,7772.5,7772.5,10,2026-02-19 12:22:34.999368
18900,395,2022-02-15,2022Q1,8005.68,8005.68,8005.68,10,2026-02-19 12:22:34.999368
18901,395,2022-05-15,2022Q2,8245.85,8245.85,8245.85,10,2026-02-19 12:22:34.999368
18902,395,2022-08-15,2022Q3,8493.22,8493.22,8493.22,10,2026-02-19 12:22:34.999368
18903,395,2022-11-15,2022Q4,8748.02,8748.02,8748.02,10,2026-02-19 12:22:34.999368
18904,395,2023-02-15,2023Q1,9010.46,9010.46,9010.46,10,2026-02-19 12:22:34.999368
18905,395,2023-05-15,2023Q2,9280.77,9280.77,9280.77,10,2026-02-19 12:22:34.999368
18906,395,2023-08-15,2023Q3,9559.2,9559.2,9559.2,10,2026-02-19 12:22:34.999368
18907,395,2023-11-15,2023Q4,9845.97,9845.97,9845.97,10,2026-02-19 12:22:34.999368
18908,395,2024-02-15,2024Q1,10141.35,10141.35,10141.35,10,2026-02-19 12:22:34.999368
18909,395,2024-05-15,2024Q2,10445.59,10445.59,10445.59,10,2026-02-19 12:22:34.999368
18910,395,2024-08-15,2024Q3,10758.96,10758.96,10758.96,10,2026-02-19 12:22:34.999368
18911,395,2024-11-15,2024Q4,11081.73,11081.73,11081.73,10,2026-02-19 12:22:34.999368
18920,396,2021-02-15,2021Q1,3418.94,3418.94,3418.94,10,2026-02-19 12:22:34.999368
18921,396,2021-05-15,2021Q2,3521.5,3521.5,3521.5,10,2026-02-19 12:22:34.999368
18922,396,2021-08-15,2021Q3,3627.15,3627.15,3627.15,10,2026-02-19 12:22:34.999368
18923,396,2021-11-15,2021Q4,3735.96,3735.96,3735.96,10,2026-02-19 12:22:34.999368
18924,396,2022-02-15,2022Q1,3848.04,3848.04,3848.04,10,2026-02-19 12:22:34.999368
18925,396,2022-05-15,2022Q2,3963.48,3963.48,3963.48,10,2026-02-19 12:22:34.999368
18926,396,2022-08-15,2022Q3,4082.39,4082.39,4082.39,10,2026-02-19 12:22:34.999368
18927,396,2022-11-15,2022Q4,4204.86,4204.86,4204.86,10,2026-02-19 12:22:34.999368
18928,396,2023-02-15,2023Q1,4331.01,4331.01,4331.01,10,2026-02-19 12:22:34.999368
18929,396,2023-05-15,2023Q2,4460.94,4460.94,4460.94,10,2026-02-19 12:22:34.999368
18930,396,2023-08-15,2023Q3,4594.77,4594.77,4594.77,10,2026-02-19 12:22:34.999368
18931,396,2023-11-15,2023Q4,4732.61,4732.61,4732.61,10,2026-02-19 12:22:34.999368
18932,396,2024-02-15,2024Q1,4874.59,4874.59,4874.59,10,2026-02-19 12:22:34.999368
18933,396,2024-05-15,2024Q2,5020.82,5020.82,5020.82,10,2026-02-19 12:22:34.999368
18934,396,2024-08-15,2024Q3,5171.45,5171.45,5171.45,10,2026-02-19 12:22:34.999368
18935,396,2024-11-15,2024Q4,5326.59,5326.59,5326.59,10,2026-02-19 12:22:34.999368
18944,397,2021-02-15,2021Q1,19078.48,19078.48,19078.48,10,2026-02-19 12:22:34.999368
18945,397,2021-05-15,2021Q2,19650.83,19650.83,19650.83,10,2026-02-19 12:22:34.999368
18946,397,2021-08-15,2021Q3,20240.36,20240.36,20240.36,10,2026-02-19 12:22:34.999368
18947,397,2021-11-15,2021Q4,20847.57,20847.57,20847.57,10,2026-02-19 12:22:34.999368
18948,397,2022-02-15,2022Q1,21473.0,21473.0,21473.0,10,2026-02-19 12:22:34.999368
18949,397,2022-05-15,2022Q2,22117.19,22117.19,22117.19,10,2026-02-19 12:22:34.999368
18950,397,2022-08-15,2022Q3,22780.7,22780.7,22780.7,10,2026-02-19 12:22:34.999368
18951,397,2022-11-15,2022Q4,23464.12,23464.12,23464.12,10,2026-02-19 12:22:34.999368
18952,397,2023-02-15,2023Q1,24168.05,24168.05,24168.05,10,2026-02-19 12:22:34.999368
18953,397,2023-05-15,2023Q2,24893.09,24893.09,24893.09,10,2026-02-19 12:22:34.999368
18954,397,2023-08-15,2023Q3,25639.88,25639.88,25639.88,10,2026-02-19 12:22:34.999368
18955,397,2023-11-15,2023Q4,26409.08,26409.08,26409.08,10,2026-02-19 12:22:34.999368
18956,397,2024-02-15,2024Q1,27201.35,27201.35,27201.35,10,2026-02-19 12:22:34.999368
18957,397,2024-05-15,2024Q2,28017.39,28017.39,28017.39,10,2026-02-19 12:22:34.999368
18958,397,2024-08-15,2024Q3,28857.91,28857.91,28857.91,10,2026-02-19 12:22:34.999368
18959,397,2024-11-15,2024Q4,29723.65,29723.65,29723.65,10,2026-02-19 12:22:34.999368
18968,398,2021-02-15,2021Q1,5214.5,5214.5,5214.5,10,2026-02-19 12:22:34.999368
18969,398,2021-05-15,2021Q2,5370.93,5370.93,5370.93,10,2026-02-19 12:22:34.999368
18970,398,2021-08-15,2021Q3,5532.06,5532.06,5532.06,10,2026-02-19 12:22:34.999368
18971,398,2021-11-15,2021Q4,5698.02,5698.02,5698.02,10,2026-02-19 12:22:34.999368
18972,398,2022-02-15,2022Q1,5868.96,5868.96,5868.96,10,2026-02-19 12:22:34.999368
18973,398,2022-05-15,2022Q2,6045.03,6045.03,6045.03,10,2026-02-19 12:22:34.999368
18974,398,2022-08-15,2022Q3,6226.38,6226.38,6226.38,10,2026-02-19 12:22:34.999368
18975,398,2022-11-15,2022Q4,6413.18,6413.18,6413.18,10,2026-02-19 12:22:34.999368
18976,398,2023-02-15,2023Q1,6605.57,6605.57,6605.57,10,2026-02-19 12:22:34.999368
18977,398,2023-05-15,2023Q2,6803.74,6803.74,6803.74,10,2026-02-19 12:22:34.999368
18978,398,2023-08-15,2023Q3,7007.85,7007.85,7007.85,10,2026-02-19 12:22:34.999368
18979,398,2023-11-15,2023Q4,7218.09,7218.09,7218.09,10,2026-02-19 12:22:34.999368
18980,398,2024-02-15,2024Q1,7434.63,7434.63,7434.63,10,2026-02-19 12:22:34.999368
18981,398,2024-05-15,2024Q2,7657.67,7657.67,7657.67,10,2026-02-19 12:22:34.999368
18982,398,2024-08-15,2024Q3,7887.4,7887.4,7887.4,10,2026-02-19 12:22:34.999368
18983,398,2024-11-15,2024Q4,8124.02,8124.02,8124.02,10,2026-02-19 12:22:34.999368
18992,399,2021-02-15,2021Q1,6046.0,6046.0,6046.0,10,2026-02-19 12:22:34.999368
18993,399,2021-05-15,2021Q2,6227.38,6227.38,6227.38,10,2026-02-19 12:22:34.999368
18994,399,2021-08-15,2021Q3,6414.2,6414.2,6414.2,10,2026-02-19 12:22:34.999368
18995,399,2021-11-15,2021Q4,6606.62,6606.62,6606.62,10,2026-02-19 12:22:34.999368
18996,399,2022-02-15,2022Q1,6804.82,6804.82,6804.82,10,2026-02-19 12:22:34.999368
18997,399,2022-05-15,2022Q2,7008.97,7008.97,7008.97,10,2026-02-19 12:22:34.999368
18998,399,2022-08-15,2022Q3,7219.24,7219.24,7219.24,10,2026-02-19 12:22:34.999368
18999,399,2022-11-15,2022Q4,7435.81,7435.81,7435.81,10,2026-02-19 12:22:34.999368
19000,399,2023-02-15,2023Q1,7658.89,7658.89,7658.89,10,2026-02-19 12:22:34.999368
19001,399,2023-05-15,2023Q2,7888.65,7888.65,7888.65,10,2026-02-19 12:22:34.999368
19002,399,2023-08-15,2023Q3,8125.31,8125.31,8125.31,10,2026-02-19 12:22:34.999368
19003,399,2023-11-15,2023Q4,8369.07,8369.07,8369.07,10,2026-02-19 12:22:34.999368
19004,399,2024-02-15,2024Q1,8620.15,8620.15,8620.15,10,2026-02-19 12:22:34.999368
19005,399,2024-05-15,2024Q2,8878.75,8878.75,8878.75,10,2026-02-19 12:22:34.999368
19006,399,2024-08-15,2024Q3,9145.11,9145.11,9145.11,10,2026-02-19 12:22:34.999368
19007,399,2024-11-15,2024Q4,9419.47,9419.47,9419.47,10,2026-02-19 12:22:34.999368
19016,400,2021-02-15,2021Q1,4403.18,4403.18,4403.18,10,2026-02-19 12:22:34.999368
19017,400,2021-05-15,2021Q2,4535.27,4535.27,4535.27,10,2026-02-19 12:22:34.999368
19018,400,2021-08-15,2021Q3,4671.33,4671.33,4671.33,10,2026-02-19 12:22:34.999368
19019,400,2021-11-15,2021Q4,4811.47,4811.47,4811.47,10,2026-02-19 12:22:34.999368
19020,400,2022-02-15,2022Q1,4955.82,4955.82,4955.82,10,2026-02-19 12:22:34.999368
19021,400,2022-05-15,2022Q2,5104.49,5104.49,5104.49,10,2026-02-19 12:22:34.999368
19022,400,2022-08-15,2022Q3,5257.63,5257.63,5257.63,10,2026-02-19 12:22:34.999368
19023,400,2022-11-15,2022Q4,5415.36,5415.36,5415.36,10,2026-02-19 12:22:34.999368
19024,400,2023-02-15,2023Q1,5577.82,5577.82,5577.82,10,2026-02-19 12:22:34.999368
19025,400,2023-05-15,2023Q2,5745.15,5745.15,5745.15,10,2026-02-19 12:22:34.999368
19026,400,2023-08-15,2023Q3,5917.5,5917.5,5917.5,10,2026-02-19 12:22:34.999368
19027,400,2023-11-15,2023Q4,6095.03,6095.03,6095.03,10,2026-02-19 12:22:34.999368
19028,400,2024-02-15,2024Q1,6277.88,6277.88,6277.88,10,2026-02-19 12:22:34.999368
19029,400,2024-05-15,2024Q2,6466.22,6466.22,6466.22,10,2026-02-19 12:22:34.999368
19030,400,2024-08-15,2024Q3,6660.2,6660.2,6660.2,10,2026-02-19 12:22:34.999368
19031,400,2024-11-15,2024Q4,6860.01,6860.01,6860.01,10,2026-02-19 12:22:34.999368
19040,402,2021-02-15,2021Q1,4279.82,4279.82,4279.82,10,2026-02-19 12:22:34.999368
19041,402,2021-05-15,2021Q2,4408.22,4408.22,4408.22,10,2026-02-19 12:22:34.999368
